Fixture ID,League,League Logo,League Flag,League Country,Date,Match Time,Home Team,Home Logo,Away Team,Away Logo,Home Score,Away Score,Status,Elapsed,Extra Time
1456898,Liga Alef,https://media.api-sports.io/football/leagues/496.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,12:00,Maccabi Kiryat Malachi,https://media.api-sports.io/football/teams/6195.png,Kfar Saba 1928,https://media.api-sports.io/football/teams/24788.png,,,PST,,
1456899,Liga Alef,https://media.api-sports.io/football/leagues/496.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,12:00,Hapoel Herzliya,https://media.api-sports.io/football/teams/6153.png,Maccabi Yavne,https://media.api-sports.io/football/teams/6200.png,,,PST,,
1456901,Liga Alef,https://media.api-sports.io/football/leagues/496.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,12:00,Beitar Yavne,https://media.api-sports.io/football/teams/6328.png,Hapoel Ramat HaSharon,https://media.api-sports.io/football/teams/4490.png,,,PST,,
1491288,Thai League 1,https://media.api-sports.io/football/leagues/296.png,https://media.api-sports.io/flags/th.svg,Thailand,2026-04-24,12:00,Sukhothai FC,https://media.api-sports.io/football/teams/2783.png,Ratchaburi,https://media.api-sports.io/football/teams/2776.png,,,NS,,
1507322,Liga 3,https://media.api-sports.io/football/leagues/1104.png,https://media.api-sports.io/flags/ge.svg,Georgia,2026-04-24,12:00,Betlemi,https://media.api-sports.io/football/teams/13860.png,Kolkheti Khobi,https://media.api-sports.io/football/teams/13853.png,,,NS,,
1507325,Liga 3,https://media.api-sports.io/football/leagues/1104.png,https://media.api-sports.io/flags/ge.svg,Georgia,2026-04-24,12:00,Gardabani,https://media.api-sports.io/football/teams/13851.png,Margveti 2006,https://media.api-sports.io/football/teams/16511.png,,,NS,,
1507326,Liga 3,https://media.api-sports.io/football/leagues/1104.png,https://media.api-sports.io/flags/ge.svg,Georgia,2026-04-24,12:00,Merani Tbilisi,https://media.api-sports.io/football/teams/3508.png,Iberia 2010,https://media.api-sports.io/football/teams/16505.png,,,NS,,
1507327,Liga 3,https://media.api-sports.io/football/leagues/1104.png,https://media.api-sports.io/flags/ge.svg,Georgia,2026-04-24,12:00,Irao,https://media.api-sports.io/football/teams/16507.png,Lokomotivi Tbilisi,https://media.api-sports.io/football/teams/3500.png,,,NS,,
1519037,Youth Championship,https://media.api-sports.io/football/leagues/238.png,https://media.api-sports.io/flags/ru.svg,Russia,2026-04-24,12:00,Dynamo Makhachkala U19,https://media.api-sports.io/football/teams/27236.png,Krasnodar U19,https://media.api-sports.io/football/teams/7985.png,,,NS,,
1519039,Youth Championship,https://media.api-sports.io/football/leagues/238.png,https://media.api-sports.io/flags/ru.svg,Russia,2026-04-24,12:00,Lokomotiv Moskva U19,https://media.api-sports.io/football/teams/7910.png,Rodina Moscow U19,https://media.api-sports.io/football/teams/27237.png,,,NS,,
1519041,Youth Championship,https://media.api-sports.io/football/leagues/238.png,https://media.api-sports.io/flags/ru.svg,Russia,2026-04-24,12:00,Rubin Kazan U20,https://media.api-sports.io/football/teams/9226.png,Zenit U19,https://media.api-sports.io/football/teams/7941.png,,,NS,,
1527671,Vysshaya Liga,https://media.api-sports.io/football/leagues/571.png,https://media.api-sports.io/flags/tj.svg,Tajikistan,2026-04-24,12:00,Regar-TadAZ,https://media.api-sports.io/football/teams/12268.png,Khatlon,https://media.api-sports.io/football/teams/12265.png,,,NS,,
1531041,Pro League A,https://media.api-sports.io/football/leagues/1075.png,https://media.api-sports.io/flags/uz.svg,Uzbekistan,2026-04-24,12:00,Shortan,https://media.api-sports.io/football/teams/4222.png,Yaypan,https://media.api-sports.io/football/teams/27588.png,,,NS,,
1396805,Premier League,https://media.api-sports.io/football/leagues/333.png,https://media.api-sports.io/flags/ua.svg,Ukraine,2026-04-24,12:30,Kolos Kovalivka,https://media.api-sports.io/football/teams/3627.png,SK Poltava,https://media.api-sports.io/football/teams/17165.png,,,NS,,
1521784,Druha Liga,https://media.api-sports.io/football/leagues/336.png,https://media.api-sports.io/flags/ua.svg,Ukraine,2026-04-24,12:30,Nyva Ternopil II,https://media.api-sports.io/football/teams/24587.png,Nyva Vinnytsya,https://media.api-sports.io/football/teams/6494.png,,,NS,,
1404238,Super League,https://media.api-sports.io/football/leagues/278.png,https://media.api-sports.io/flags/my.svg,Malaysia,2026-04-24,13:00,Kelantan United,https://media.api-sports.io/football/teams/10107.png,Selangor,https://media.api-sports.io/football/teams/2526.png,,,NS,,
1414238,Persha Liga,https://media.api-sports.io/football/leagues/334.png,https://media.api-sports.io/flags/ua.svg,Ukraine,2026-04-24,13:00,Livyi Bereh,https://media.api-sports.io/football/teams/17162.png,Podillya Khmelnytskyi,https://media.api-sports.io/football/teams/6495.png,,,NS,,
1468045,Campionato Primavera - 2,https://media.api-sports.io/football/leagues/706.png,https://media.api-sports.io/flags/it.svg,Italy,2026-04-24,13:00,Ascoli U19,https://media.api-sports.io/football/teams/15654.png,Pescara U19,https://media.api-sports.io/football/teams/15673.png,,,NS,,
1470806,FKF Premier League,https://media.api-sports.io/football/leagues/276.png,https://media.api-sports.io/flags/ke.svg,Kenya,2026-04-24,13:00,Posta Rangers FC,https://media.api-sports.io/football/teams/2459.png,Bidco United,https://media.api-sports.io/football/teams/2493.png,,,NS,,
1488954,Third League - Southwest,https://media.api-sports.io/football/leagues/178.png,https://media.api-sports.io/flags/bg.svg,Bulgaria,2026-04-24,13:00,Balkan Botevgrad,https://media.api-sports.io/football/teams/6389.png,Septemvri Simitli,https://media.api-sports.io/football/teams/8548.png,,,NS,,
1507897,National Soccer League,https://media.api-sports.io/football/leagues/405.png,https://media.api-sports.io/flags/rw.svg,Rwanda,2026-04-24,13:00,AS Kigali,https://media.api-sports.io/football/teams/5310.png,Gasogi United,https://media.api-sports.io/football/teams/7574.png,,,NS,,
1516310,Premier League,https://media.api-sports.io/football/leagues/585.png,https://media.api-sports.io/flags/ug.svg,Uganda,2026-04-24,13:00,UPDF,https://media.api-sports.io/football/teams/12466.png,URA,https://media.api-sports.io/football/teams/12459.png,,,NS,,
1527670,Vysshaya Liga,https://media.api-sports.io/football/leagues/571.png,https://media.api-sports.io/flags/tj.svg,Tajikistan,2026-04-24,13:00,Istiqlol,https://media.api-sports.io/football/teams/8012.png,Khujand,https://media.api-sports.io/football/teams/8031.png,,,NS,,
1534721,1. Division,https://media.api-sports.io/football/leagues/388.png,https://media.api-sports.io/flags/kz.svg,Kazakhstan,2026-04-24,13:00,Khan Tengri,https://media.api-sports.io/football/teams/18805.png,Jaiyq,https://media.api-sports.io/football/teams/27561.png,,,NS,,
1541871,Liga Leumit,https://media.api-sports.io/football/leagues/382.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,13:00,Maccabi Kabilio Jaffa,https://media.api-sports.io/football/teams/6192.png,Hapoel Acre,https://media.api-sports.io/football/teams/4482.png,,,NS,,
1541872,Liga Leumit,https://media.api-sports.io/football/leagues/382.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,13:00,Kafr Qasim,https://media.api-sports.io/football/teams/4493.png,Hapoel Hadera,https://media.api-sports.io/football/teams/4500.png,,,NS,,
1541873,Liga Leumit,https://media.api-sports.io/football/leagues/382.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,13:00,Maccabi Petah Tikva,https://media.api-sports.io/football/teams/4495.png,Hapoel Kfar Shalem,https://media.api-sports.io/football/teams/6160.png,,,NS,,
1541874,Liga Leumit,https://media.api-sports.io/football/leagues/382.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,13:00,Hapoel Afula,https://media.api-sports.io/football/teams/4483.png,Ironi Modi'in,https://media.api-sports.io/football/teams/6179.png,,,NS,,
1541875,Liga Leumit,https://media.api-sports.io/football/leagues/382.png,https://media.api-sports.io/flags/il.svg,Israel,2026-04-24,13:00,Hapoel Ra'anana,https://media.api-sports.io/football/teams/4509.png,Hapoel Nazareth Illit,https://media.api-sports.io/football/teams/4487.png,,,NS,,
1542085,I-League,https://media.api-sports.io/football/leagues/324.png,https://media.api-sports.io/flags/in.svg,India,2026-04-24,13:00,Rajasthan United,https://media.api-sports.io/football/teams/18009.png,Sreenidi Deccan,https://media.api-sports.io/football/teams/18305.png,,,NS,,
1542223,Premier League,https://media.api-sports.io/football/leagues/425.png,https://media.api-sports.io/flags/sy.svg,Syria,2026-04-24,13:00,Al Ittihad,https://media.api-sports.io/football/teams/8019.png,Foutoua,https://media.api-sports.io/football/teams/9114.png,,,NS,,
1542224,Premier League,https://media.api-sports.io/football/leagues/425.png,https://media.api-sports.io/flags/sy.svg,Syria,2026-04-24,13:00,Al Karama,https://media.api-sports.io/football/teams/9111.png,Wathba,https://media.api-sports.io/football/teams/9118.png,,,NS,,
1542225,Premier League,https://media.api-sports.io/football/leagues/425.png,https://media.api-sports.io/flags/sy.svg,Syria,2026-04-24,13:00,Al Shouleh,https://media.api-sports.io/football/teams/24992.png,Horriya,https://media.api-sports.io/football/teams/15301.png,,,NS,,
1542226,Premier League,https://media.api-sports.io/football/leagues/425.png,https://media.api-sports.io/flags/sy.svg,Syria,2026-04-24,13:00,Al Taliya,https://media.api-sports.io/football/teams/9113.png,Jaish,https://media.api-sports.io/football/teams/8040.png,,,NS,,
1542227,Premier League,https://media.api-sports.io/football/leagues/425.png,https://media.api-sports.io/flags/sy.svg,Syria,2026-04-24,13:00,Omaya SC,https://media.api-sports.io/football/teams/27270.png,Al Wahda,https://media.api-sports.io/football/teams/8035.png,,,NS,,
1542444,Primeira Divisão,https://media.api-sports.io/football/leagues/969.png,https://media.api-sports.io/flags/mo.svg,Macao,2026-04-24,13:00,Hang Sai,https://media.api-sports.io/football/teams/21196.png,Benfica,https://media.api-sports.io/football/teams/21201.png,,,NS,,
1471996,Division 1,https://media.api-sports.io/football/leagues/303.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,13:55,Al Fujairah SC,https://media.api-sports.io/football/teams/2880.png,Ittifaq,https://media.api-sports.io/football/teams/26612.png,,,NS,,
1471997,Division 1,https://media.api-sports.io/football/leagues/303.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,13:55,Al Jazira Al Hamra,https://media.api-sports.io/football/teams/13265.png,Al Hamriyah,https://media.api-sports.io/football/teams/9137.png,,,NS,,
1471998,Division 1,https://media.api-sports.io/football/leagues/303.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,13:55,Majd,https://media.api-sports.io/football/teams/24591.png,Al Thaid,https://media.api-sports.io/football/teams/9138.png,,,NS,,
1472001,Division 1,https://media.api-sports.io/football/leagues/303.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,13:55,Emirates Club,https://media.api-sports.io/football/teams/2868.png,Masfut,https://media.api-sports.io/football/teams/9142.png,,,NS,,
1472002,Division 1,https://media.api-sports.io/football/leagues/303.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,13:55,Dibba Al Hisn,https://media.api-sports.io/football/teams/9140.png,Al Arabi,https://media.api-sports.io/football/teams/9135.png,,,NS,,
1451922,Second League,https://media.api-sports.io/football/leagues/173.png,https://media.api-sports.io/flags/bg.svg,Bulgaria,2026-04-24,14:00,Yantra 2019,https://media.api-sports.io/football/teams/8528.png,Spartak Pleven,https://media.api-sports.io/football/teams/1418.png,,,NS,,
1495046,Third League - Southeast,https://media.api-sports.io/football/leagues/177.png,https://media.api-sports.io/flags/bg.svg,Bulgaria,2026-04-24,14:00,Neftochimic Burgas,https://media.api-sports.io/football/teams/1425.png,Sayana Haskovo,https://media.api-sports.io/football/teams/17308.png,,,NS,,
1507324,Liga 3,https://media.api-sports.io/football/leagues/1104.png,https://media.api-sports.io/flags/ge.svg,Georgia,2026-04-24,14:00,Dinamo Tbilisi II,https://media.api-sports.io/football/teams/13865.png,Guria,https://media.api-sports.io/football/teams/3506.png,,,NS,,
1508658,2. Division,https://media.api-sports.io/football/leagues/319.png,https://media.api-sports.io/flags/cy.svg,Cyprus,2026-04-24,14:00,MEAP Nisou,https://media.api-sports.io/football/teams/3414.png,Omonia 29is Maiou,https://media.api-sports.io/football/teams/14126.png,,,NS,,
1508660,2. Division,https://media.api-sports.io/football/leagues/319.png,https://media.api-sports.io/flags/cy.svg,Cyprus,2026-04-24,14:00,PAEEK,https://media.api-sports.io/football/teams/3419.png,Karmiotissa,https://media.api-sports.io/football/teams/3413.png,,,NS,,
1516038,Super League,https://media.api-sports.io/football/leagues/369.png,https://media.api-sports.io/flags/uz.svg,Uzbekistan,2026-04-24,14:00,Qizilqum,https://media.api-sports.io/football/teams/4221.png,Kokand-1912,https://media.api-sports.io/football/teams/4212.png,,,NS,,
1516040,Super League,https://media.api-sports.io/football/leagues/369.png,https://media.api-sports.io/flags/uz.svg,Uzbekistan,2026-04-24,14:00,Xorazm,https://media.api-sports.io/football/teams/16381.png,Neftchi,https://media.api-sports.io/football/teams/4217.png,,,NS,,
1519042,Youth Championship,https://media.api-sports.io/football/leagues/238.png,https://media.api-sports.io/flags/ru.svg,Russia,2026-04-24,14:00,Spartak Moskva U19,https://media.api-sports.io/football/teams/7996.png,Rostov U19,https://media.api-sports.io/football/teams/16595.png,,,NS,,
1522321,Liga 1,https://media.api-sports.io/football/leagues/395.png,https://media.api-sports.io/flags/md.svg,Moldova,2026-04-24,14:00,FCM Ungheni,https://media.api-sports.io/football/teams/14894.png,Zimbru II,https://media.api-sports.io/football/teams/26152.png,,,NS,,
1522322,Liga 1,https://media.api-sports.io/football/leagues/395.png,https://media.api-sports.io/flags/md.svg,Moldova,2026-04-24,14:00,Oguzsport,https://media.api-sports.io/football/teams/24956.png,Făleşti,https://media.api-sports.io/football/teams/14009.png,,,NS,,
1522323,Liga 1,https://media.api-sports.io/football/leagues/395.png,https://media.api-sports.io/flags/md.svg,Moldova,2026-04-24,14:00,Sheriff II,https://media.api-sports.io/football/teams/14011.png,Olimp Comrat,https://media.api-sports.io/football/teams/14010.png,,,NS,,
1522324,Liga 1,https://media.api-sports.io/football/leagues/395.png,https://media.api-sports.io/flags/md.svg,Moldova,2026-04-24,14:00,Victoria Bardar,https://media.api-sports.io/football/teams/5384.png,Univer Comrat,https://media.api-sports.io/football/teams/27498.png,,,NS,,
1529915,Supreme Division Women,https://media.api-sports.io/football/leagues/649.png,https://media.api-sports.io/flags/ru.svg,Russia,2026-04-24,14:00,Krylya Sovetov W,https://media.api-sports.io/football/teams/21119.png,CSKA Moskva W,https://media.api-sports.io/football/teams/14131.png,,,NS,,
1533610,Premier League,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,Egypt,2026-04-24,14:00,National Bank of Egypt,https://media.api-sports.io/football/teams/15570.png,Masr,https://media.api-sports.io/football/teams/7520.png,,,NS,,
1533611,Premier League,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,Egypt,2026-04-24,14:00,Pharco,https://media.api-sports.io/football/teams/15736.png,El Gouna FC,https://media.api-sports.io/football/teams/1574.png,,,NS,,
1538116,Pro League U23,https://media.api-sports.io/football/leagues/1218.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,14:00,Al Ain U23,https://media.api-sports.io/football/teams/27485.png,Al Bataeh U23,https://media.api-sports.io/football/teams/27486.png,,,NS,,
1538117,Pro League U23,https://media.api-sports.io/football/leagues/1218.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,14:00,Al Wahda U23,https://media.api-sports.io/football/teams/27491.png,Al Sharjah U23,https://media.api-sports.io/football/teams/27490.png,,,NS,,
1538118,Pro League U23,https://media.api-sports.io/football/leagues/1218.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,14:00,Bani Yas U23,https://media.api-sports.io/football/teams/27493.png,Ittihad Kalba U23,https://media.api-sports.io/football/teams/27495.png,,,NS,,
1538119,Pro League U23,https://media.api-sports.io/football/leagues/1218.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,14:00,Khorfakkan U23,https://media.api-sports.io/football/teams/27496.png,Shabab Al-Ahli Dubai U23,https://media.api-sports.io/football/teams/27497.png,,,NS,,
1538426,Pro League,https://media.api-sports.io/football/leagues/301.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,14:00,Al-Dhafra,https://media.api-sports.io/football/teams/2873.png,Ajman,https://media.api-sports.io/football/teams/2879.png,,,NS,,
1538427,Pro League,https://media.api-sports.io/football/leagues/301.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,14:00,Al-Wasl FC,https://media.api-sports.io/football/teams/2872.png,Dibba Al-Fujairah,https://media.api-sports.io/football/teams/2867.png,,,NS,,
1539202,Liga III - Serie 7,https://media.api-sports.io/football/leagues/790.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Ghiroda şi Giarmata Vii,https://media.api-sports.io/football/teams/6865.png,Progresul Pecica,https://media.api-sports.io/football/teams/7483.png,,,NS,,
1539226,Liga III - Serie 1,https://media.api-sports.io/football/leagues/784.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,FC Bacău II,https://media.api-sports.io/football/teams/26675.png,Gheorgheni,https://media.api-sports.io/football/teams/7473.png,,,NS,,
1539227,Liga III - Serie 1,https://media.api-sports.io/football/leagues/784.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Odorheiu Secuiesc,https://media.api-sports.io/football/teams/6883.png,Bucovina Rădăuţi,https://media.api-sports.io/football/teams/6850.png,,,NS,,
1539254,Liga III - Serie 6,https://media.api-sports.io/football/leagues/789.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,ACS Mediaş 2022,https://media.api-sports.io/football/teams/22208.png,ARO Muscelul Câmpulung,https://media.api-sports.io/football/teams/22202.png,,,NS,,
1539279,Liga III - Serie 5,https://media.api-sports.io/football/leagues/788.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Alexandria,https://media.api-sports.io/football/teams/6842.png,Dunărea 2020 Giurgiu,https://media.api-sports.io/football/teams/14582.png,,,NS,,
1539331,Liga III - Serie 3,https://media.api-sports.io/football/leagues/786.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Dinamo Bucureşti II,https://media.api-sports.io/football/teams/16286.png,Axiopolis,https://media.api-sports.io/football/teams/6847.png,,,NS,,
1539332,Liga III - Serie 3,https://media.api-sports.io/football/leagues/786.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,FCSB II,https://media.api-sports.io/football/teams/16287.png,Recolta Gheorghe Doja,https://media.api-sports.io/football/teams/14592.png,,,NS,,
1539333,Liga III - Serie 3,https://media.api-sports.io/football/leagues/786.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Voluntari II,https://media.api-sports.io/football/teams/16289.png,Agigea,https://media.api-sports.io/football/teams/24359.png,,,NS,,
1539359,Liga III - Serie 2,https://media.api-sports.io/football/leagues/785.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Râmnicu Sărat,https://media.api-sports.io/football/teams/6897.png,Petrolul 52 II,https://media.api-sports.io/football/teams/24844.png,,,NS,,
1539360,Liga III - Serie 2,https://media.api-sports.io/football/leagues/785.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,FC Oţelul II,https://media.api-sports.io/football/teams/26676.png,Braila,https://media.api-sports.io/football/teams/10163.png,,,NS,,
1539480,Liga III - Play-offs,https://media.api-sports.io/football/leagues/1009.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Blejoi,https://media.api-sports.io/football/teams/7461.png,Viitorul Onesti,https://media.api-sports.io/football/teams/6923.png,,,NS,,
1539483,Liga III - Play-offs,https://media.api-sports.io/football/leagues/1009.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Sepsi II,https://media.api-sports.io/football/teams/16294.png,Cetatea Suceava,https://media.api-sports.io/football/teams/26674.png,,,NS,,
1539488,Liga III - Play-offs,https://media.api-sports.io/football/leagues/1009.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,CSM Ramnicu Valcea,https://media.api-sports.io/football/teams/2616.png,LPS HD Clinceni,https://media.api-sports.io/football/teams/23382.png,,,NS,,
1539489,Liga III - Play-offs,https://media.api-sports.io/football/leagues/1009.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Vulturii Fărcăşeşti,https://media.api-sports.io/football/teams/21684.png,Cetatea,https://media.api-sports.io/football/teams/19174.png,,,NS,,
1539493,Liga III - Play-offs,https://media.api-sports.io/football/leagues/1009.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,Sănătatea Cluj,https://media.api-sports.io/football/teams/6906.png,Unirea Alba Iulia,https://media.api-sports.io/football/teams/6911.png,,,NS,,
1539495,Liga III - Play-offs,https://media.api-sports.io/football/leagues/1009.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:00,SCM Zalău,https://media.api-sports.io/football/teams/7488.png,Viitorul Arad,https://media.api-sports.io/football/teams/21680.png,,,NS,,
1540588,King's Cup,https://media.api-sports.io/football/leagues/1049.png,https://media.api-sports.io/flags/bh.svg,Bahrain,2026-04-24,14:20,Muharraq,https://media.api-sports.io/football/teams/5488.png,Al Riffa,https://media.api-sports.io/football/teams/5482.png,,,NS,,
1531528,Liga I,https://media.api-sports.io/football/leagues/283.png,https://media.api-sports.io/flags/ro.svg,Romania,2026-04-24,14:30,AFC Hermannstadt,https://media.api-sports.io/football/teams/2579.png,Csikszereda,https://media.api-sports.io/football/teams/6230.png,,,NS,,
1534278,1. Division,https://media.api-sports.io/football/leagues/117.png,https://media.api-sports.io/flags/by.svg,Belarus,2026-04-24,14:30,Ostrovets FC,https://media.api-sports.io/football/teams/13149.png,Smorgon,https://media.api-sports.io/football/teams/3393.png,,,NS,,
1542562,Srpska Liga - Belgrade,https://media.api-sports.io/football/leagues/572.png,https://media.api-sports.io/flags/rs.svg,Serbia,2026-04-24,14:30,Brodarac,https://media.api-sports.io/football/teams/12306.png,Radnički Novi Beograd,https://media.api-sports.io/football/teams/12335.png,,,NS,,
1396068,II Liga - East,https://media.api-sports.io/football/leagues/109.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,15:00,Resovia Rzeszów,https://media.api-sports.io/football/teams/6951.png,ŁKS Łódź II,https://media.api-sports.io/football/teams/17397.png,,,NS,,
1411310,III Liga - Group 4,https://media.api-sports.io/football/leagues/783.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,15:00,Sokół Kolb.,https://media.api-sports.io/football/teams/26185.png,Star Starachowice,https://media.api-sports.io/football/teams/21660.png,,,NS,,
1411312,III Liga - Group 4,https://media.api-sports.io/football/leagues/783.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,15:00,Wiślanie Jaśkowice,https://media.api-sports.io/football/teams/19728.png,Avia Świdnik,https://media.api-sports.io/football/teams/16264.png,,,NS,,
1468735,Premier League,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,Ghana,2026-04-24,15:00,Berekum Chelsea,https://media.api-sports.io/football/teams/12244.png,Medeama,https://media.api-sports.io/football/teams/12255.png,,,NS,,
1495661,Veikkausliiga,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:00,Turku PS,https://media.api-sports.io/football/teams/1168.png,Gnistan,https://media.api-sports.io/football/teams/2082.png,,,NS,,
1495662,Veikkausliiga,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:00,VPS,https://media.api-sports.io/football/teams/650.png,Ilves,https://media.api-sports.io/football/teams/1163.png,,,NS,,
1498029,Liga Revelação U23,https://media.api-sports.io/football/leagues/701.png,https://media.api-sports.io/flags/pt.svg,Portugal,2026-04-24,15:00,Sporting CP U23,https://media.api-sports.io/football/teams/15470.png,Benfica U23,https://media.api-sports.io/football/teams/15460.png,,,NS,,
1498250,Liga MX U21,https://media.api-sports.io/football/leagues/1200.png,https://media.api-sports.io/flags/mx.svg,Mexico,2026-04-24,15:00,Puebla U21,https://media.api-sports.io/football/teams/26839.png,Queretaro U21,https://media.api-sports.io/football/teams/26840.png,,,NS,,
1521265,Second NL,https://media.api-sports.io/football/leagues/946.png,https://media.api-sports.io/flags/hr.svg,Croatia,2026-04-24,15:00,Grobničan Čavle,https://media.api-sports.io/football/teams/8580.png,Uskok Klis,https://media.api-sports.io/football/teams/8589.png,,,NS,,
1521579,Esiliiga B,https://media.api-sports.io/football/leagues/1126.png,https://media.api-sports.io/flags/ee.svg,Estonia,2026-04-24,15:00,Legion,https://media.api-sports.io/football/teams/13152.png,JK Tabasalu,https://media.api-sports.io/football/teams/16718.png,,,NS,,
1525845,Premier League,https://media.api-sports.io/football/leagues/116.png,https://media.api-sports.io/flags/by.svg,Belarus,2026-04-24,15:00,Slavia Mozyr,https://media.api-sports.io/football/teams/751.png,Neman,https://media.api-sports.io/football/teams/387.png,,,NS,,
1529173,1 Lyga,https://media.api-sports.io/football/leagues/361.png,https://media.api-sports.io/flags/lt.svg,Lithuania,2026-04-24,15:00,Babrungas,https://media.api-sports.io/football/teams/14382.png,Garliava,https://media.api-sports.io/football/teams/16674.png,,,NS,,
1529174,1 Lyga,https://media.api-sports.io/football/leagues/361.png,https://media.api-sports.io/flags/lt.svg,Lithuania,2026-04-24,15:00,Hegelmann II,https://media.api-sports.io/football/teams/23156.png,Kauno Žalgiris II,https://media.api-sports.io/football/teams/13971.png,,,NS,,
1534192,First NL,https://media.api-sports.io/football/leagues/211.png,https://media.api-sports.io/flags/hr.svg,Croatia,2026-04-24,15:00,Opatija,https://media.api-sports.io/football/teams/6246.png,Jarun,https://media.api-sports.io/football/teams/8605.png,,,NS,,
1538992,Second NL,https://media.api-sports.io/football/leagues/946.png,https://media.api-sports.io/flags/hr.svg,Croatia,2026-04-24,15:00,Kustosija,https://media.api-sports.io/football/teams/1481.png,Lucko,https://media.api-sports.io/football/teams/1477.png,,,NS,,
1538998,Second NL,https://media.api-sports.io/football/leagues/946.png,https://media.api-sports.io/flags/hr.svg,Croatia,2026-04-24,15:00,Varteks Varaždin,https://media.api-sports.io/football/teams/8599.png,Hrvatski Dragovoljac,https://media.api-sports.io/football/teams/1472.png,,,NS,,
1472000,Division 1,https://media.api-sports.io/football/leagues/303.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,15:10,Dubai United,https://media.api-sports.io/football/teams/22321.png,Gulf United,https://media.api-sports.io/football/teams/22322.png,,,NS,,
1516033,Super League,https://media.api-sports.io/football/leagues/369.png,https://media.api-sports.io/flags/uz.svg,Uzbekistan,2026-04-24,15:15,Bunyodkor,https://media.api-sports.io/football/teams/4210.png,Andijan,https://media.api-sports.io/football/teams/4209.png,,,NS,,
1388264,2. SNL,https://media.api-sports.io/football/leagues/374.png,https://media.api-sports.io/flags/si.svg,Slovenia,2026-04-24,15:30,Krka,https://media.api-sports.io/football/teams/4375.png,Ilirija,https://media.api-sports.io/football/teams/4381.png,,,NS,,
1517148,Ykkönen,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:30,KuPS Akatemia,https://media.api-sports.io/football/teams/18758.png,TPV,https://media.api-sports.io/football/teams/2244.png,,,NS,,
1517149,Ykkönen,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:30,SalPa,https://media.api-sports.io/football/teams/9189.png,Inter Turku II,https://media.api-sports.io/football/teams/18518.png,,,NS,,
